precision,recall,f1,fpr,fnr,tn,fp,fn,tp,fault_type,events
0.15964912280701754,0.5416666666666666,0.24661246612466126,0.06333465555996298,0.4583333333333333,7084,479,77,91,DRIFT,168
0.1227106227106227,0.5491803278688525,0.20059880239520958,0.06333465555996298,0.45081967213114754,7084,479,55,67,FROZEN,122
0.034274193548387094,1.0,0.06627680311890838,0.06333465555996298,0.0,7084,479,0,17,MULTIVARIATE_INCONSISTENCY,17
0.17697594501718214,1.0,0.3007299270072993,0.06333465555996298,0.0,7084,479,0,103,ABRUPT_JUMP,103
0.026422764227642278,1.0,0.05148514851485148,0.06333465555996298,0.0,7084,479,0,13,SPIKE,13
0.0,0.0,0.0,0.06333465555996298,1.0,7084,479,71,0,DROPOUT,71
