statistical_anomaly_score,isolation_forest_raw,isolation_forest_norm,autoencoder_raw,autoencoder_norm,temporal_score,cross_sensor_score,hybrid_score,evidence_strength,evidence_reasons
0.0041,0.007268824180882705,0.735590590006287,0.030933691,0.07188059,0.0,0.0,0.25702747022455186,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0763,-0.004236500422567624,0.639957897786065,0.027996149,0.06319132,0.0,0.0,0.23121302784674289,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0527,-0.001570804373149437,0.662115263930278,0.025785722,0.056652866,0.0,0.0,0.23223101233104376,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0028,0.0026501623444251665,0.6972000985513332,0.04941245,0.12654087,0.0,0.0,0.2727104643026055,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.2502,-0.009559441566495352,0.5957134101537093,0.0374171,0.091058545,1.0,0.0,0.2992632954534061,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.25,-0.00842369846782981,0.6051537496434226,0.03711864,0.090175696,1.0,0.0,0.3016339727516941,LOW,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0997,-0.014820009621072217,0.5519873699934854,0.035939854,0.08668885,0.0,0.0,0.2189106341729037,LOW,[]
0.0234,-0.020102519271276376,0.5080789504625121,0.044948503,0.11333649,0.0,0.0,0.21143192944102643,LOW,[]
0.2286,-0.010830670857927494,0.5851469043175851,0.08816187,0.24116187,1.0,0.0,0.3689850052833698,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0607,-0.01692075313359087,0.5345259106526444,0.04656649,0.11812249,0.0,0.0,0.2254890173259279,LOW,[]
0.1298,-0.0044999486869385374,0.6377681058722429,0.03356098,0.07965212,0.0,0.0,0.2441364933382777,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.1444,-0.014834513421226603,0.551866813859348,0.046918966,0.11916512,1.0,0.0,0.28958260541230574,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1712,-0.016136342776202683,0.5410459591404518,0.031386003,0.073218524,1.0,0.0,0.2660430499701476,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0528,-0.022112834138337478,0.4913691374347478,0.019935898,0.039349053,0.0,0.0,0.17236526775794833,LOW,[]
0.1011,-0.020818933964367348,0.5021240845019405,0.01974965,0.03879813,0.0,0.0,0.18014629087492182,LOW,[]
0.0785,-0.01849494327587492,0.521441182792988,0.018908555,0.036310166,0.0,0.0,0.18243743789816097,LOW,[]
0.1149,-0.006317649773891876,0.6226593058523945,0.06211694,0.16412081,0.0,0.0,0.2803481958775941,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0766,-0.014232455276774747,0.5568711438727555,0.020500278,0.041018493,0.0,0.0,0.19523058989859154,LOW,[]
0.1155,-0.01282920471391702,0.5685350154983663,0.048905253,0.12504058,0.0,0.0,0.2446307925804753,LOW,[]
0.048,-0.03550002148240372,0.380094331108501,0.029615581,0.06798161,0.0,0.0,0.15281910343854738,LOW,[]
0.0612,-0.027939061690635536,0.4429413141861273,0.018401925,0.034811553,0.0,0.0,0.15640817056282502,LOW,[]
0.1383,-0.025330106425554,0.46462704879000344,0.030259065,0.06988504,1.0,0.0,0.23816063355670736,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0917,-0.028038174756072565,0.44211748264650264,0.011095597,0.013199395,0.0,0.0,0.14840494207835125,LOW,[]
0.0708,-0.028516694278928056,0.43814001031713584,0.008939691,0.006822211,0.0,0.0,0.14193310869625778,LOW,[]
0.1461,-0.007177483638087512,0.6155123343301407,0.026830133,0.05974224,1.0,0.0,0.27913481948532437,LOW,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0276,0.006400867265146104,0.7283760993731275,0.03240281,0.07622625,0.0,0.0,0.2593859544805365,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0824,-0.035139190887478744,0.38309356862829697,0.018371014,0.03472012,0.0,0.0,0.14052813013293317,LOW,[]
0.0358,-0.03551907903781021,0.37993592398888687,0.03206326,0.07522186,0.0,0.0,0.15517170665599947,LOW,[]
0.0511,-0.012037090136288897,0.5751191017555018,0.040176492,0.099220835,0.0,0.0,0.22725614786287607,LOW,[]
0.0726,-0.0013751732800190153,0.6637413569578868,0.0759744,0.20511125,0.0,0.0,0.30893803222803295,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0451,-0.011405543169307308,0.5803685439744422,0.10317589,0.28557342,0.0,0.0,0.32140727464672414,LOW,[]
0.0166,-0.007937366860296113,0.6091961563153985,0.26306817,0.7585356,0.0,0.0,0.563686658669827,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0211,-0.0038535109395523848,0.6431413208197615,0.31162548,0.90216845,0.0,0.0,0.6461366226157862,MEDIUM,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.078,-0.010129817901152749,0.5909724205387243,0.37963158,1.0,0.0,0.0,0.6850917261616173,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.0234,-0.011375672068315745,0.5806168336929738,0.58773935,1.0,0.0,0.0,0.6765250501078921,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.1001,-0.008307520840926064,0.6061194224618349,0.7125892,1.0,0.0,0.0,0.6918458267385504,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0889,-0.01197451277589362,0.5756392471362625,0.83794403,1.0,0.0,0.0,0.6815817741408787,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.1149,0.008962363382916783,0.7496673517538378,0.76050925,1.0,0.0,0.0,0.7363902055261513,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0498,-0.008485917115447661,0.6046365858968029,1.3370771,1.0,0.0,0.0,0.6863709757690408,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.2826,-0.006574423756564751,0.6205249908198789,1.7334078e+08,1.0,1.0,0.0,0.7644174972459638,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.1032,-0.027714361750170335,0.4448090285696021,0.051625334,0.13308659,0.0,0.0,0.21030600455038043,LOW,[]
0.1421,-0.01793399850788746,0.5261037768699427,0.054586355,0.14184529,0.0,0.0,0.2429637760072261,LOW,[]
0.0662,-0.028531569859892913,0.4380163639268738,0.058511466,0.15345581,0.0,0.0,0.21475281355742995,LOW,[]
0.0969,-0.02313544911211901,0.4828691231875955,0.044989415,0.1134575,0.0,0.0,0.21127948742357908,LOW,[]
0.0354,-0.026933455015887175,0.45129995480996254,0.058256313,0.15270106,0.0,0.0,0.21528051891512237,LOW,[]
0.0557,-0.03045142522819788,0.4220584536659682,0.036388982,0.08801737,0.0,0.0,0.17619621951305758,LOW,[]
0.0787,-0.033136401561838946,0.3997408290718153,0.04611892,0.11679857,0.0,0.0,0.18619153484267456,LOW,[]
0.0583,-0.03385033725551534,0.3938065686479147,0.023525067,0.049965836,0.0,0.0,0.14895488864823983,LOW,[]
0.0726,-0.031186626006572127,0.41594743705568965,0.02746743,0.061627366,0.0,0.0,0.16285791394108012,LOW,[]
0.0833,-0.03322997640385594,0.39896303145422496,0.048995636,0.12530793,0.0,0.0,0.1906728756843029,LOW,[]
0.0449,-0.040615296899367104,0.3375759688342698,0.07973875,0.21624623,0.0,0.0,0.2138859068454828,LOW,[]
0.0295,-0.04068845834103452,0.33696784817061903,0.061706226,0.16290592,0.0,0.0,0.18549331273699426,LOW,[]
0.1346,-0.028205132654635312,0.44072972229403085,0.07532824,0.20319991,1.0,0.0,0.29727887075687,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1431,-0.04154285399466262,0.32986607925979594,0.06985803,0.187019,1.0,0.0,0.2567793264868507,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0834,-0.04793911789551303,0.2767000923735239,0.085366935,0.23289444,0.0,0.0,0.2077972454745274,LOW,[]
0.2632,-0.031810579407964445,0.41076111284044603,0.10219138,0.28266123,1.0,1.0,0.3908789485381461,LOW,"[""Abrupt temporal deviation from rolling baseline."", ""Concurrent multi-sensor abnormality detected.""]"
0.0424,-0.04803436736508687,0.27590837518849437,0.0713433,0.19141245,0.0,0.0,0.18271873699807661,LOW,[]
0.088,-0.03836488907002128,0.35628144362367875,0.0642097,0.17031121,0.0,0.0,0.20084003935694006,LOW,[]
0.0501,-0.04441796728515213,0.3059680291061135,0.037760336,0.09207384,0.0,0.0,0.14283733017338907,LOW,[]
0.0551,-0.02942712538334985,0.4305724726249984,0.047140848,0.119821444,0.0,0.0,0.19459246386439238,LOW,[]
0.038,-0.037626083715248004,0.3624224216089932,0.029627565,0.06801706,0.0,0.0,0.14653525551993513,LOW,[]
0.0147,-0.021705343823813283,0.4947562123044066,0.05200298,0.13420367,0.0,0.0,0.21699869989585077,LOW,[]
0.0,-0.01760158218949287,0.5288668338510969,0.10337086,0.28615013,0.0,0.0,0.30173511397998265,LOW,[]
0.0257,-0.03861356059110449,0.35421447655761673,0.026155107,0.05774551,0.0,0.0,0.1377070973920954,LOW,[]
0.0794,-0.02772727852051715,0.4447016638871067,0.057790026,0.15132178,0.0,0.0,0.2170113909970532,LOW,[]
0.25,-0.048224412921668014,0.27432870935143533,0.06616354,0.17609069,1.0,0.0,0.24534395656210634,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.25,-0.03688342223279523,0.36859545187307813,0.06010527,0.15817028,1.0,0.0,0.2646637769822878,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1139,-0.021799505996199564,0.49397353277462575,0.0252472,0.055059914,0.0,0.0,0.1871120166053112,LOW,[]
0.1172,-0.014114196219776831,0.5578541176166465,0.016779937,0.030013703,0.0,0.0,0.19408308668989926,LOW,[]
0.0221,-0.013362093190202262,0.5641056263766542,0.036198225,0.087453105,0.0,0.0,0.21516824019079966,LOW,[]
0.0175,-0.018239532065290553,0.523564170412484,0.075199395,0.2028188,0.0,0.0,0.260228649143059,LOW,[]
0.0157,-0.02070813898674506,0.5030450165364282,0.14458126,0.40805072,0.0,0.0,0.3565088629225831,LOW,[]
0.0751,-0.009520657331452909,0.5960357861787802,0.26837993,0.7742479,0.0,0.0,0.5734446782288172,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.2414,-0.004585879243526547,0.6370538478435707,0.3991611,1.0,1.0,0.0,0.7652561543530713,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.1339,0.012787748707333235,0.7814640989089736,0.59158224,1.0,1.0,0.0,0.7978292296726921,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0852,0.007583310239869578,0.7382046099947037,0.8109396,1.0,0.0,0.0,0.7299813829984111,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0223,0.009524420933112898,0.7543391953184981,1.0208385,1.0,0.0,0.0,0.7285317585955494,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0026,0.008932692559481259,0.7494207267499089,1.2956214,1.0,0.0,0.0,0.7250862180249726,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.03,0.00418018851985813,0.7099177338521385,1.5854218,1.0,0.0,0.0,0.7159753201556416,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0959,0.013453428322413807,0.7869972529867981,1.933964,1.0,0.0,0.0,0.7456891758960394,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0176,0.010975921916261622,0.7664041262581418,2.0876224,1.0,0.0,0.0,0.7316812378774425,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0621,0.005042023031593956,0.7170813348322344,2.9513474,1.0,0.0,0.0,0.7213344004496702,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.1449,0.011696558868660278,0.7723940877973923,3.3029015,1.0,1.0,1.0,0.8462082263392178,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline."", ""Concurrent multi-sensor abnormality detected.""]"
0.25,0.001837470881889014,0.6904449764504397,4.01662,1.0,1.0,0.0,0.7821334929351319,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.25,0.02158355196883488,0.8545751474998629,0.5066965,1.0,1.0,0.0,0.8313725442499589,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high."", ""Abrupt temporal deviation from rolling baseline.""]"
0.1113,-0.003620532776363039,0.6450778441028714,0.485637,1.0,0.0,0.0,0.7046533532308614,HIGH,"[""Isolation Forest identifies significant spatial anomaly."", ""Autoencoder reconstruction error is unusually high.""]"
0.0,-0.013939278122981014,0.559308043437184,0.3716993,1.0,0.0,0.0,0.6677924130311552,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.0,-0.017885544514086638,0.5265065282946704,0.35212022,1.0,0.0,0.0,0.657951958488401,HIGH,"[""Autoencoder reconstruction error is unusually high.""]"
0.0405,-0.013006399428194149,0.5670621663474233,0.26398444,0.76124597,0.0,0.0,0.5547916328830478,MEDIUM,"[""Autoencoder reconstruction error is unusually high.""]"
0.0234,-0.020015542375450446,0.50880190570241,0.024735559,0.053546477,0.0,0.0,0.18175381026531992,LOW,[]
0.0646,-0.01180957416315015,0.5770102231088131,0.048817065,0.1247797,0.0,0.0,0.241952917549099,LOW,[]
0.0686,-0.018057144458218488,0.5250801830842756,0.06228382,0.16461445,0.0,0.0,0.24669128188117334,LOW,[]
0.0848,-0.01466600233028098,0.5532674844055109,0.047671024,0.1213897,0.0,0.0,0.23515509630288875,LOW,[]
0.0296,-0.036316065798051356,0.3733113399660357,0.035393514,0.08507276,0.0,0.0,0.15748978362190033,LOW,[]
0.0179,-0.041159593067001454,0.33305175855163144,0.07955026,0.21568868,0.0,0.0,0.2095498653864962,LOW,[]
0.0491,-0.03800279283237046,0.3592912012135669,0.081911944,0.22267455,0.0,0.0,0.2240346346770431,LOW,[]
0.1259,-0.005197699936484723,0.6319683711586204,0.0733459,0.19733614,1.0,0.0,0.3508485799949707,LOW,"[""Isolation Forest identifies significant spatial anomaly."", ""Abrupt temporal deviation from rolling baseline.""]"
0.0537,-0.02971182805409195,0.4282060132834524,0.10007819,0.2764104,0.0,0.0,0.2720370044187668,LOW,[]
0.25,-0.021568786637003068,0.4958912807937184,0.11922746,0.33305407,1.0,0.0,0.3902944170902884,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1119,-0.009433857986375915,0.5967572656101536,0.09393504,0.25823894,0.0,0.0,0.31933665039856884,LOW,[]
0.0422,-0.03168351040665923,0.41181731517383424,0.09307015,0.2556806,0.0,0.0,0.2556054899861484,LOW,[]
0.0249,-0.009914718066039774,0.5927603384842823,0.08309863,0.22618477,0.0,0.0,0.2934104867777333,LOW,[]
0.0159,-0.027337436131207093,0.447942048536498,0.09275289,0.25474212,0.0,0.0,0.26334367242895323,LOW,[]
0.0,-0.02372074011767683,0.47800416226532916,0.08513171,0.23219864,0.0,0.0,0.25950056903167623,LOW,[]
0.0848,-0.01533021852135713,0.5477464943632288,0.07544104,0.20353357,0.0,0.0,0.27457073577835567,LOW,[]
0.1243,-0.017953329285975705,0.5259430987130885,0.101912476,0.28183624,0.0,0.0,0.3111310503557707,LOW,[]
0.0572,-0.027700081924536213,0.4449277230190761,0.06898503,0.18443666,0.0,0.0,0.23141664889834904,LOW,[]
0.1194,-0.03430349391733417,0.3900399133764704,0.067577295,0.18027258,0.0,0.0,0.21908826360949873,LOW,[]
0.0609,-0.03704398561834332,0.3672608429540605,0.07029328,0.18830647,0.0,0.0,0.21042148575870426,LOW,[]
0.0271,-0.03381508189978838,0.3940996124949644,0.055279966,0.143897,0.0,0.0,0.19288838223596183,LOW,[]
0.0063,-0.018588512529102375,0.5206634316296271,0.04356984,0.10925839,0.0,0.0,0.2114582249704269,LOW,[]
0.008,-0.035927256560859766,0.37654313701603565,0.05373685,0.13933246,0.0,0.0,0.1834291702932529,LOW,[]
0.25,-0.017934466261709858,0.5260998888825217,0.06914683,0.18491526,1.0,0.0,0.32528759640499466,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0282,0.004156064152339156,0.7097172111990656,0.055667065,0.14504205,0.0,0.0,0.2882561868120016,LOW,"[""Isolation Forest identifies significant spatial anomaly.""]"
0.0242,-0.04106814409018594,0.33381188589745436,0.04058463,0.10042813,0.0,0.0,0.1527776291454246,LOW,[]
0.0,-0.030503075307814598,0.42162913625534476,0.05999746,0.15785138,0.0,0.0,0.20541443242161303,LOW,[]
0.0,-0.03464099481092259,0.387234593214455,0.03968857,0.09777756,0.0,0.0,0.16505915814097605,LOW,[]
0.0,-0.03025240332330459,0.4237127312488914,0.050482623,0.12970644,0.0,0.0,0.19196704055272223,LOW,[]
0.1177,-0.0191805746951067,0.5157421885662415,0.038842667,0.09527537,0.0,0.0,0.21413034270325718,LOW,[]
0.1331,-0.014393758677331892,0.5555303839210606,0.07295671,0.19618492,1.0,0.0,0.3280615743185263,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0451,-0.031155276561722234,0.4162080148241522,0.04516483,0.11397638,0.0,0.0,0.18636059530680185,LOW,[]
0.1218,-0.026994786980553298,0.4507901612054937,0.04472354,0.11267104,0.0,0.0,0.20375256836091377,LOW,[]
0.0281,-0.02984311581714394,0.42711474444324365,0.03669422,0.088920265,0.0,0.0,0.17540455605105934,LOW,[]
0.088,-0.040232710105385205,0.34075604470152693,0.03787445,0.092411384,0.0,0.0,0.1572325054036946,LOW,[]
0.1385,-0.037131237446629495,0.3665356024651793,0.02874109,0.065394856,1.0,0.0,0.2065081087574085,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0437,-0.04351391801762988,0.3134825207291438,0.033028077,0.0780758,0.0,0.0,0.13745265440161208,LOW,[]
0.0287,-0.04847957395446295,0.2722078012191646,0.023702176,0.050489724,0.0,0.0,0.10977720220695115,LOW,[]
0.1808,-0.031248851580525927,0.41543021573710415,0.056166038,0.14651802,1.0,0.0,0.2659680756321191,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.2526,-0.027394151638510278,0.44747062709981705,0.0337774,0.0802923,1.0,0.0,0.2496473378248647,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0,-0.042519756333744,0.3217460301570903,0.051111795,0.13156754,0.0,0.0,0.1623075779394153,LOW,[]
0.0,-0.0185536524857709,0.5209531896251298,0.041864056,0.104212664,0.0,0.0,0.20839228892141154,LOW,[]
0.1793,-0.03336605104050694,0.397831973940044,0.058208376,0.15255927,1.0,0.0,0.2635592249291865,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0802,-0.022298456248149134,0.4898262394541412,0.050931744,0.13103494,0.0,0.0,0.22048534207683532,LOW,[]
0.005,-0.03862332342392466,0.35413332752284643,0.053549983,0.13877971,0.0,0.0,0.17612985560863387,LOW,[]
0.1002,-0.03453615681023309,0.38810601063191025,0.05770355,0.15106598,0.0,0.0,0.20198479090338683,LOW,[]
0.0672,-0.027424267911913935,0.4472202994989453,0.034207083,0.0815633,0.0,0.0,0.1816677405419081,LOW,[]
0.065,-0.0264865214436365,0.455014883526108,0.04289735,0.10726917,0.0,0.0,0.19663904900787513,LOW,[]
0.1076,-0.030298685568366124,0.42332803148162856,0.057821184,0.15141395,0.0,0.0,0.2134653831164017,LOW,[]
0.0548,-0.014453840620515523,0.5550309805423197,0.0827714,0.22521682,0.0,0.0,0.2845977045807295,LOW,[]
0.023,-0.04105959638425938,0.3338829347516361,0.055880953,0.14567472,0.0,0.0,0.175302240628757,LOW,[]
0.0304,-0.0365791063392899,0.37112493706227384,0.058999125,0.15489829,0.0,0.0,0.191826624051574,LOW,[]
0.0098,-0.03434325692789336,0.3897094017323734,0.031214809,0.07271214,0.0,0.0,0.15424888966729883,LOW,[]
0.1593,-0.03567382622182241,0.37864965955649116,0.028913107,0.065903686,1.0,0.0,0.2124767408604452,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1368,-0.03150891293379238,0.41326857595617644,0.020792443,0.04188272,1.0,0.0,0.2086019327091428,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.2477,-0.01313294068568105,0.5660103506405657,0.031038802,0.07219151,1.0,0.0,0.2806688585042806,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0381,-0.011802273983051781,0.5770709024812395,0.05216332,0.13467795,0.0,0.0,0.24427024402813954,LOW,[]
0.0144,-0.032528821431061616,0.40479105804391446,0.05243012,0.13546714,0.0,0.0,0.1906108883465163,LOW,[]
0.0383,-0.0362712881464376,0.37368353349578964,0.052224096,0.13485771,0.0,0.0,0.18336391713682587,LOW,[]
0.0491,-0.031262280518808916,0.41531859389539827,0.044448316,0.11185693,0.0,0.0,0.18543404314755282,LOW,[]
0.2524,-0.02219445134040099,0.49069073217163384,0.03880815,0.09517327,1.0,0.0,0.27003385440662475,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0816,-0.032562952864085004,0.40450735628478446,0.029250063,0.0669004,0.0,0.0,0.16296240803919051,LOW,[]
0.0237,-0.0384742554614384,0.35537238605163135,0.04753386,0.120983966,0.0,0.0,0.16947369866294157,LOW,[]
0.0218,-0.03897814515931647,0.3511840358702151,0.02647556,0.05869341,0.0,0.0,0.13688191524409676,LOW,[]
0.25,-0.01682754246810514,0.5353006812211659,0.049330305,0.12629786,1.0,0.0,0.2987391350351806,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0359,-0.03593064379416061,0.3765149822050327,0.052198995,0.13478346,0.0,0.0,0.1839362255064843,LOW,[]
0.0586,-0.022879692512947636,0.48499498169005895,0.05719361,0.14955758,0.0,0.0,0.22613728229874666,LOW,[]
0.213,-0.02006683700596784,0.5083755427981118,0.06688435,0.17822284,1.0,0.0,0.3129240803714007,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.137,-0.018489740096921226,0.5214844318127763,0.06187494,0.16340499,1.0,0.0,0.3018478226749936,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.013,-0.01723945144983957,0.5318768782229315,0.093088344,0.2557344,0.0,0.0,0.28873027039799365,LOW,[]
0.0264,-0.043952005522386595,0.30984112085978593,0.05688057,0.1486316,0.0,0.0,0.1699081375207913,LOW,[]
0.0,-0.04348712654393472,0.31370521246938793,0.05297644,0.13708316,0.0,0.0,0.16265314268931413,LOW,[]
0.1412,-0.034020126664878136,0.39239527267083496,0.05882246,0.15437573,1.0,0.0,0.25902644777376943,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0605,-0.04409213362780612,0.30867637076025645,0.049944587,0.12811492,0.0,0.0,0.1627103731454773,LOW,[]
0.0057,-0.044603809752150614,0.30442329950825553,0.043014336,0.107615195,0.0,0.0,0.14570458745985085,LOW,[]
0.1156,-0.05018173306179352,0.258059390493545,0.03806907,0.09298708,0.0,0.0,0.1354713585973719,LOW,[]
0.0,-0.049013050480895104,0.2677735242024432,0.045199394,0.11407862,0.0,0.0,0.13737136655376464,LOW,[]
0.1808,-0.04105669750787183,0.33390703032154917,0.048823737,0.124799445,1.0,0.0,0.23065183173221077,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1446,-0.017444750053658642,0.5301704284817063,0.05724635,0.14971358,1.0,0.0,0.29836791646451005,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.2477,-0.029204121833151464,0.4324260865485677,0.031121686,0.072436675,1.0,0.0,0.24071616367924237,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0766,-0.03340228339998913,0.3975308092009167,0.04973368,0.12749106,0.0,0.0,0.19066477121982395,LOW,[]
0.1007,-0.03746881129510704,0.3637296758993728,0.016594589,0.029465443,0.0,0.0,0.13392162403149194,LOW,[]
0.0533,-0.04281353930472642,0.3193040950173308,0.02397333,0.0512918,0.0,0.0,0.12676712902290133,LOW,[]
0.0807,-0.03951205874195185,0.3467461260258416,0.024130158,0.051755697,0.0,0.0,0.1379716860753077,LOW,[]
0.0,-0.04267309475606751,0.3204714754050061,0.035906676,0.08659071,0.0,0.0,0.13943679627254857,LOW,[]
0.0083,-0.052132725213007214,0.2418426701182559,0.027539352,0.061840113,0.0,0.0,0.10430285766167743,LOW,[]
0.0783,-0.021316252623337917,0.4979903530438603,0.029479733,0.06757977,0.0,0.0,0.19101699021219792,LOW,[]
0.1742,-0.028197916643787235,0.440789702048473,0.01968747,0.038614202,1.0,0.0,0.21896401175992858,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.1083,-0.015940074775889435,0.542677346164596,0.0354462,0.085228615,0.0,0.0,0.21624751110393162,LOW,[]
0.0368,-0.02466218306126028,0.4701788529959483,0.030115267,0.069459684,0.0,0.0,0.17946349799535163,LOW,[]
0.0,-0.01571395411793214,0.5445568696054712,0.047943532,0.122195795,0.0,0.0,0.22446495847084805,LOW,[]
0.0117,-0.03967631770584651,0.3453807993201666,0.02076494,0.041801363,0.0,0.0,0.12568492141092577,LOW,[]
0.0164,-0.04893418811703604,0.2684290311464569,0.025991954,0.0572629,0.0,0.0,0.11080015995230975,LOW,[]
0.0754,-0.03972276065982511,0.34499476373432125,0.020408625,0.04074738,0.0,0.0,0.13141211999368085,LOW,[]
0.0637,-0.04956614234502088,0.26317620375869083,0.027546357,0.061860833,0.0,0.0,0.11625327778612794,LOW,[]
0.1204,-0.03217631733140208,0.40772108542089064,0.029157769,0.0666274,0.0,0.0,0.16767002469290612,LOW,[]
0.0839,-0.03626787976750273,0.37371186407010043,0.04132052,0.10260488,0.0,0.0,0.17180599968552673,LOW,[]
0.1858,-0.044174956177746805,0.3079879466001075,0.041344266,0.10267512,1.0,0.0,0.21231394275617244,LOW,"[""Abrupt temporal deviation from rolling baseline.""]"
0.0817,-0.037821783455095404,0.36079575798728264,0.022633906,0.047329776,0.0,0.0,0.1400736153907126,LOW,[]
0.0738,-0.03450964944593754,0.3883263408441048,0.021666283,0.044467542,0.0,0.0,0.14611167341347636,LOW,[]
0.0973,-0.03422829138764616,0.3906649996407623,0.017162422,0.031145096,0.0,0.0,0.14250204780482634,LOW,[]
0.0959,-0.04126131525890625,0.3322062398543597,0.029434748,0.0674467,0.0,0.0,0.14297522257061723,LOW,[]
0.0269,-0.03482525532658043,0.38570301285583036,0.02604084,0.05740751,0.0,0.0,0.14710465862452465,LOW,[]
0.0447,-0.048327690949605207,0.27347025848635786,0.025263496,0.05510812,0.0,0.0,0.11406513694706187,LOW,[]
0.0787,-0.04101551875878362,0.33424930963771776,0.022532383,0.04702947,0.0,0.0,0.1316595274724282,LOW,[]
0.0313,-0.04495135203755041,0.30153451491862443,0.02554532,0.055941753,0.0,0.0,0.1215612310203013,LOW,[]
0.0399,-0.04438428062507033,0.306248033895771,0.03232876,0.0760072,0.0,0.0,0.13386801130255468,LOW,[]
