precision,recall,f1,fpr,fnr,tn,fp,fn,tp,fault_type,events
0.14715719063545152,0.5238095238095238,0.2297650130548303,0.06743355811186037,0.47619047619047616,7053,510,80,88,DRIFT,168
0.041353383458646614,0.18032786885245902,0.0672782874617737,0.06743355811186037,0.819672131147541,7053,510,100,22,FROZEN,122
0.022988505747126436,0.7058823529411765,0.04452690166975881,0.06743355811186037,0.29411764705882354,7053,510,5,12,MULTIVARIATE_INCONSISTENCY,17
0.15841584158415842,0.9320388349514563,0.27080394922425954,0.06743355811186037,0.06796116504854369,7053,510,7,96,ABRUPT_JUMP,103
0.019230769230769232,0.7692307692307693,0.0375234521575985,0.06743355811186037,0.23076923076923078,7053,510,3,10,SPIKE,13
0.0,0.0,0.0,0.06743355811186037,1.0,7053,510,71,0,DROPOUT,71
