station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,humidity
CWPRS campus,18.446944,73.785,11-05-2024 00:00,2024-05-11 00:00:00,2024,5,11,0,132,69.5
CWPRS campus,18.446944,73.785,11-05-2024 00:05,2024-05-11 00:05:00,2024,5,11,0,132,69.6
CWPRS campus,18.446944,73.785,11-05-2024 00:10,2024-05-11 00:10:00,2024,5,11,0,132,69.8
CWPRS campus,18.446944,73.785,11-05-2024 00:15,2024-05-11 00:15:00,2024,5,11,0,132,69.3
CWPRS campus,18.446944,73.785,11-05-2024 00:20,2024-05-11 00:20:00,2024,5,11,0,132,69.8
CWPRS campus,18.446944,73.785,11-05-2024 00:25,2024-05-11 00:25:00,2024,5,11,0,132,69.6
CWPRS campus,18.446944,73.785,11-05-2024 00:30,2024-05-11 00:30:00,2024,5,11,0,132,69.9
CWPRS campus,18.446944,73.785,11-05-2024 00:35,2024-05-11 00:35:00,2024,5,11,0,132,70.3
CWPRS campus,18.446944,73.785,11-05-2024 00:40,2024-05-11 00:40:00,2024,5,11,0,132,71.1
CWPRS campus,18.446944,73.785,11-05-2024 00:45,2024-05-11 00:45:00,2024,5,11,0,132,70.8
CWPRS campus,18.446944,73.785,11-05-2024 00:50,2024-05-11 00:50:00,2024,5,11,0,132,69.8
CWPRS campus,18.446944,73.785,11-05-2024 00:55,2024-05-11 00:55:00,2024,5,11,0,132,70.1
CWPRS campus,18.446944,73.785,11-05-2024 01:00,2024-05-11 01:00:00,2024,5,11,1,132,71.1
CWPRS campus,18.446944,73.785,11-05-2024 01:05,2024-05-11 01:05:00,2024,5,11,1,132,71.8
CWPRS campus,18.446944,73.785,11-05-2024 01:10,2024-05-11 01:10:00,2024,5,11,1,132,72.1
CWPRS campus,18.446944,73.785,11-05-2024 01:15,2024-05-11 01:15:00,2024,5,11,1,132,72.0
CWPRS campus,18.446944,73.785,11-05-2024 01:20,2024-05-11 01:20:00,2024,5,11,1,132,72.5
CWPRS campus,18.446944,73.785,11-05-2024 01:25,2024-05-11 01:25:00,2024,5,11,1,132,72.3
CWPRS campus,18.446944,73.785,11-05-2024 01:30,2024-05-11 01:30:00,2024,5,11,1,132,72.6
CWPRS campus,18.446944,73.785,11-05-2024 01:35,2024-05-11 01:35:00,2024,5,11,1,132,72.9
CWPRS campus,18.446944,73.785,11-05-2024 01:40,2024-05-11 01:40:00,2024,5,11,1,132,73.4
CWPRS campus,18.446944,73.785,11-05-2024 01:45,2024-05-11 01:45:00,2024,5,11,1,132,74.6
CWPRS campus,18.446944,73.785,11-05-2024 01:50,2024-05-11 01:50:00,2024,5,11,1,132,74.7
CWPRS campus,18.446944,73.785,11-05-2024 01:55,2024-05-11 01:55:00,2024,5,11,1,132,74.5
CWPRS campus,18.446944,73.785,11-05-2024 02:00,2024-05-11 02:00:00,2024,5,11,2,132,74.5
CWPRS campus,18.446944,73.785,11-05-2024 02:05,2024-05-11 02:05:00,2024,5,11,2,132,73.8
CWPRS campus,18.446944,73.785,11-05-2024 02:10,2024-05-11 02:10:00,2024,5,11,2,132,73.5
CWPRS campus,18.446944,73.785,11-05-2024 02:15,2024-05-11 02:15:00,2024,5,11,2,132,73.4
CWPRS campus,18.446944,73.785,11-05-2024 02:20,2024-05-11 02:20:00,2024,5,11,2,132,73.2
CWPRS campus,18.446944,73.785,11-05-2024 02:25,2024-05-11 02:25:00,2024,5,11,2,132,73.2
CWPRS campus,18.446944,73.785,11-05-2024 02:30,2024-05-11 02:30:00,2024,5,11,2,132,72.9
CWPRS campus,18.446944,73.785,11-05-2024 02:35,2024-05-11 02:35:00,2024,5,11,2,132,73.4
CWPRS campus,18.446944,73.785,11-05-2024 02:40,2024-05-11 02:40:00,2024,5,11,2,132,73.3
CWPRS campus,18.446944,73.785,11-05-2024 02:45,2024-05-11 02:45:00,2024,5,11,2,132,73.3
CWPRS campus,18.446944,73.785,11-05-2024 02:50,2024-05-11 02:50:00,2024,5,11,2,132,73.1
CWPRS campus,18.446944,73.785,11-05-2024 02:55,2024-05-11 02:55:00,2024,5,11,2,132,73.1
CWPRS campus,18.446944,73.785,11-05-2024 03:00,2024-05-11 03:00:00,2024,5,11,3,132,73.4
CWPRS campus,18.446944,73.785,11-05-2024 03:05,2024-05-11 03:05:00,2024,5,11,3,132,72.9
CWPRS campus,18.446944,73.785,11-05-2024 03:10,2024-05-11 03:10:00,2024,5,11,3,132,72.6
CWPRS campus,18.446944,73.785,11-05-2024 03:15,2024-05-11 03:15:00,2024,5,11,3,132,72.4
CWPRS campus,18.446944,73.785,11-05-2024 03:20,2024-05-11 03:20:00,2024,5,11,3,132,71.7
CWPRS campus,18.446944,73.785,11-05-2024 03:25,2024-05-11 03:25:00,2024,5,11,3,132,71.3
CWPRS campus,18.446944,73.785,11-05-2024 03:30,2024-05-11 03:30:00,2024,5,11,3,132,71.1
CWPRS campus,18.446944,73.785,11-05-2024 03:35,2024-05-11 03:35:00,2024,5,11,3,132,71.3
CWPRS campus,18.446944,73.785,11-05-2024 03:40,2024-05-11 03:40:00,2024,5,11,3,132,71.3
CWPRS campus,18.446944,73.785,11-05-2024 03:45,2024-05-11 03:45:00,2024,5,11,3,132,71.3
CWPRS campus,18.446944,73.785,11-05-2024 03:50,2024-05-11 03:50:00,2024,5,11,3,132,71.5
CWPRS campus,18.446944,73.785,11-05-2024 03:55,2024-05-11 03:55:00,2024,5,11,3,132,71.3
CWPRS campus,18.446944,73.785,11-05-2024 04:00,2024-05-11 04:00:00,2024,5,11,4,132,71.2
CWPRS campus,18.446944,73.785,11-05-2024 04:05,2024-05-11 04:05:00,2024,5,11,4,132,71.0
CWPRS campus,18.446944,73.785,11-05-2024 04:10,2024-05-11 04:10:00,2024,5,11,4,132,70.9
CWPRS campus,18.446944,73.785,11-05-2024 04:15,2024-05-11 04:15:00,2024,5,11,4,132,70.4
CWPRS campus,18.446944,73.785,11-05-2024 04:20,2024-05-11 04:20:00,2024,5,11,4,132,69.3
CWPRS campus,18.446944,73.785,11-05-2024 04:25,2024-05-11 04:25:00,2024,5,11,4,132,69.0
CWPRS campus,18.446944,73.785,11-05-2024 04:30,2024-05-11 04:30:00,2024,5,11,4,132,69.4
CWPRS campus,18.446944,73.785,11-05-2024 04:35,2024-05-11 04:35:00,2024,5,11,4,132,69.5
CWPRS campus,18.446944,73.785,11-05-2024 04:40,2024-05-11 04:40:00,2024,5,11,4,132,69.7
CWPRS campus,18.446944,73.785,11-05-2024 04:45,2024-05-11 04:45:00,2024,5,11,4,132,69.9
CWPRS campus,18.446944,73.785,11-05-2024 04:50,2024-05-11 04:50:00,2024,5,11,4,132,69.6
CWPRS campus,18.446944,73.785,11-05-2024 04:55,2024-05-11 04:55:00,2024,5,11,4,132,69.3
CWPRS campus,18.446944,73.785,11-05-2024 05:00,2024-05-11 05:00:00,2024,5,11,5,132,68.8
CWPRS campus,18.446944,73.785,11-05-2024 05:05,2024-05-11 05:05:00,2024,5,11,5,132,68.3
CWPRS campus,18.446944,73.785,11-05-2024 05:10,2024-05-11 05:10:00,2024,5,11,5,132,68.2
CWPRS campus,18.446944,73.785,11-05-2024 05:15,2024-05-11 05:15:00,2024,5,11,5,132,68.3
CWPRS campus,18.446944,73.785,11-05-2024 05:20,2024-05-11 05:20:00,2024,5,11,5,132,67.9
CWPRS campus,18.446944,73.785,11-05-2024 05:25,2024-05-11 05:25:00,2024,5,11,5,132,67.3
CWPRS campus,18.446944,73.785,11-05-2024 05:30,2024-05-11 05:30:00,2024,5,11,5,132,66.9
CWPRS campus,18.446944,73.785,11-05-2024 05:35,2024-05-11 05:35:00,2024,5,11,5,132,66.8
CWPRS campus,18.446944,73.785,11-05-2024 05:40,2024-05-11 05:40:00,2024,5,11,5,132,65.8
CWPRS campus,18.446944,73.785,11-05-2024 05:45,2024-05-11 05:45:00,2024,5,11,5,132,64.5
CWPRS campus,18.446944,73.785,11-05-2024 05:50,2024-05-11 05:50:00,2024,5,11,5,132,63.9
CWPRS campus,18.446944,73.785,11-05-2024 05:55,2024-05-11 05:55:00,2024,5,11,5,132,63.1
CWPRS campus,18.446944,73.785,11-05-2024 06:00,2024-05-11 06:00:00,2024,5,11,6,132,62.6
CWPRS campus,18.446944,73.785,11-05-2024 06:05,2024-05-11 06:05:00,2024,5,11,6,132,62.2
CWPRS campus,18.446944,73.785,11-05-2024 06:10,2024-05-11 06:10:00,2024,5,11,6,132,61.7
CWPRS campus,18.446944,73.785,11-05-2024 06:15,2024-05-11 06:15:00,2024,5,11,6,132,61.9
CWPRS campus,18.446944,73.785,11-05-2024 06:20,2024-05-11 06:20:00,2024,5,11,6,132,61.7
CWPRS campus,18.446944,73.785,11-05-2024 06:25,2024-05-11 06:25:00,2024,5,11,6,132,61.4
CWPRS campus,18.446944,73.785,11-05-2024 06:30,2024-05-11 06:30:00,2024,5,11,6,132,61.3
CWPRS campus,18.446944,73.785,11-05-2024 06:35,2024-05-11 06:35:00,2024,5,11,6,132,60.4
CWPRS campus,18.446944,73.785,11-05-2024 06:40,2024-05-11 06:40:00,2024,5,11,6,132,60.4
CWPRS campus,18.446944,73.785,11-05-2024 06:45,2024-05-11 06:45:00,2024,5,11,6,132,60.0
CWPRS campus,18.446944,73.785,11-05-2024 06:50,2024-05-11 06:50:00,2024,5,11,6,132,59.8
CWPRS campus,18.446944,73.785,11-05-2024 06:55,2024-05-11 06:55:00,2024,5,11,6,132,58.9
CWPRS campus,18.446944,73.785,11-05-2024 07:00,2024-05-11 07:00:00,2024,5,11,7,132,57.9
CWPRS campus,18.446944,73.785,11-05-2024 07:05,2024-05-11 07:05:00,2024,5,11,7,132,57.8
CWPRS campus,18.446944,73.785,11-05-2024 07:10,2024-05-11 07:10:00,2024,5,11,7,132,57.5
CWPRS campus,18.446944,73.785,11-05-2024 07:15,2024-05-11 07:15:00,2024,5,11,7,132,56.7
CWPRS campus,18.446944,73.785,11-05-2024 07:20,2024-05-11 07:20:00,2024,5,11,7,132,55.9
CWPRS campus,18.446944,73.785,11-05-2024 07:25,2024-05-11 07:25:00,2024,5,11,7,132,55.9
CWPRS campus,18.446944,73.785,11-05-2024 07:30,2024-05-11 07:30:00,2024,5,11,7,132,55.0
CWPRS campus,18.446944,73.785,11-05-2024 07:35,2024-05-11 07:35:00,2024,5,11,7,132,55.3
CWPRS campus,18.446944,73.785,11-05-2024 07:40,2024-05-11 07:40:00,2024,5,11,7,132,54.4
CWPRS campus,18.446944,73.785,11-05-2024 07:45,2024-05-11 07:45:00,2024,5,11,7,132,54.2
CWPRS campus,18.446944,73.785,11-05-2024 07:50,2024-05-11 07:50:00,2024,5,11,7,132,53.6
CWPRS campus,18.446944,73.785,11-05-2024 07:55,2024-05-11 07:55:00,2024,5,11,7,132,53.4
CWPRS campus,18.446944,73.785,11-05-2024 08:00,2024-05-11 08:00:00,2024,5,11,8,132,52.7
CWPRS campus,18.446944,73.785,11-05-2024 08:05,2024-05-11 08:05:00,2024,5,11,8,132,52.2
CWPRS campus,18.446944,73.785,11-05-2024 08:10,2024-05-11 08:10:00,2024,5,11,8,132,51.7
CWPRS campus,18.446944,73.785,11-05-2024 08:15,2024-05-11 08:15:00,2024,5,11,8,132,50.9
CWPRS campus,18.446944,73.785,11-05-2024 08:20,2024-05-11 08:20:00,2024,5,11,8,132,50.7
CWPRS campus,18.446944,73.785,11-05-2024 08:25,2024-05-11 08:25:00,2024,5,11,8,132,50.0
CWPRS campus,18.446944,73.785,11-05-2024 08:30,2024-05-11 08:30:00,2024,5,11,8,132,49.5
CWPRS campus,18.446944,73.785,11-05-2024 08:35,2024-05-11 08:35:00,2024,5,11,8,132,48.6
CWPRS campus,18.446944,73.785,11-05-2024 08:40,2024-05-11 08:40:00,2024,5,11,8,132,47.2
CWPRS campus,18.446944,73.785,11-05-2024 08:45,2024-05-11 08:45:00,2024,5,11,8,132,46.7
CWPRS campus,18.446944,73.785,11-05-2024 08:50,2024-05-11 08:50:00,2024,5,11,8,132,47.3
CWPRS campus,18.446944,73.785,11-05-2024 08:55,2024-05-11 08:55:00,2024,5,11,8,132,47.1
CWPRS campus,18.446944,73.785,11-05-2024 09:00,2024-05-11 09:00:00,2024,5,11,9,132,46.7
CWPRS campus,18.446944,73.785,11-05-2024 09:05,2024-05-11 09:05:00,2024,5,11,9,132,46.1
CWPRS campus,18.446944,73.785,11-05-2024 09:10,2024-05-11 09:10:00,2024,5,11,9,132,45.7
CWPRS campus,18.446944,73.785,11-05-2024 09:15,2024-05-11 09:15:00,2024,5,11,9,132,45.4
CWPRS campus,18.446944,73.785,11-05-2024 09:20,2024-05-11 09:20:00,2024,5,11,9,132,44.5
CWPRS campus,18.446944,73.785,11-05-2024 09:25,2024-05-11 09:25:00,2024,5,11,9,132,44.5
CWPRS campus,18.446944,73.785,11-05-2024 09:30,2024-05-11 09:30:00,2024,5,11,9,132,44.3
CWPRS campus,18.446944,73.785,11-05-2024 09:35,2024-05-11 09:35:00,2024,5,11,9,132,44.1
CWPRS campus,18.446944,73.785,11-05-2024 09:40,2024-05-11 09:40:00,2024,5,11,9,132,43.8
CWPRS campus,18.446944,73.785,11-05-2024 09:45,2024-05-11 09:45:00,2024,5,11,9,132,43.3
CWPRS campus,18.446944,73.785,11-05-2024 09:50,2024-05-11 09:50:00,2024,5,11,9,132,43.1
CWPRS campus,18.446944,73.785,11-05-2024 09:55,2024-05-11 09:55:00,2024,5,11,9,132,42.9
CWPRS campus,18.446944,73.785,11-05-2024 10:00,2024-05-11 10:00:00,2024,5,11,10,132,42.2
CWPRS campus,18.446944,73.785,11-05-2024 10:05,2024-05-11 10:05:00,2024,5,11,10,132,41.5
CWPRS campus,18.446944,73.785,11-05-2024 10:10,2024-05-11 10:10:00,2024,5,11,10,132,41.1
CWPRS campus,18.446944,73.785,11-05-2024 10:15,2024-05-11 10:15:00,2024,5,11,10,132,41.2
CWPRS campus,18.446944,73.785,11-05-2024 10:20,2024-05-11 10:20:00,2024,5,11,10,132,40.2
CWPRS campus,18.446944,73.785,11-05-2024 10:25,2024-05-11 10:25:00,2024,5,11,10,132,39.2
CWPRS campus,18.446944,73.785,11-05-2024 10:30,2024-05-11 10:30:00,2024,5,11,10,132,38.8
CWPRS campus,18.446944,73.785,11-05-2024 10:35,2024-05-11 10:35:00,2024,5,11,10,132,38.4
CWPRS campus,18.446944,73.785,11-05-2024 10:40,2024-05-11 10:40:00,2024,5,11,10,132,38.1
CWPRS campus,18.446944,73.785,11-05-2024 10:45,2024-05-11 10:45:00,2024,5,11,10,132,37.7
CWPRS campus,18.446944,73.785,11-05-2024 10:50,2024-05-11 10:50:00,2024,5,11,10,132,37.2
CWPRS campus,18.446944,73.785,11-05-2024 10:55,2024-05-11 10:55:00,2024,5,11,10,132,37.4
CWPRS campus,18.446944,73.785,11-05-2024 11:00,2024-05-11 11:00:00,2024,5,11,11,132,36.4
CWPRS campus,18.446944,73.785,11-05-2024 11:05,2024-05-11 11:05:00,2024,5,11,11,132,35.6
CWPRS campus,18.446944,73.785,11-05-2024 11:10,2024-05-11 11:10:00,2024,5,11,11,132,35.2
CWPRS campus,18.446944,73.785,11-05-2024 11:15,2024-05-11 11:15:00,2024,5,11,11,132,34.2
CWPRS campus,18.446944,73.785,11-05-2024 11:20,2024-05-11 11:20:00,2024,5,11,11,132,33.8
CWPRS campus,18.446944,73.785,11-05-2024 11:25,2024-05-11 11:25:00,2024,5,11,11,132,34.2
CWPRS campus,18.446944,73.785,11-05-2024 11:30,2024-05-11 11:30:00,2024,5,11,11,132,33.9
CWPRS campus,18.446944,73.785,11-05-2024 11:35,2024-05-11 11:35:00,2024,5,11,11,132,33.6
CWPRS campus,18.446944,73.785,11-05-2024 11:40,2024-05-11 11:40:00,2024,5,11,11,132,32.8
CWPRS campus,18.446944,73.785,11-05-2024 11:45,2024-05-11 11:45:00,2024,5,11,11,132,32.2
CWPRS campus,18.446944,73.785,11-05-2024 11:50,2024-05-11 11:50:00,2024,5,11,11,132,31.8
CWPRS campus,18.446944,73.785,11-05-2024 11:55,2024-05-11 11:55:00,2024,5,11,11,132,31.4
CWPRS campus,18.446944,73.785,11-05-2024 12:00,2024-05-11 12:00:00,2024,5,11,12,132,31.7
CWPRS campus,18.446944,73.785,11-05-2024 12:05,2024-05-11 12:05:00,2024,5,11,12,132,31.6
CWPRS campus,18.446944,73.785,11-05-2024 12:10,2024-05-11 12:10:00,2024,5,11,12,132,30.9
CWPRS campus,18.446944,73.785,11-05-2024 12:15,2024-05-11 12:15:00,2024,5,11,12,132,30.8
CWPRS campus,18.446944,73.785,11-05-2024 12:20,2024-05-11 12:20:00,2024,5,11,12,132,30.7
CWPRS campus,18.446944,73.785,11-05-2024 12:25,2024-05-11 12:25:00,2024,5,11,12,132,30.9
CWPRS campus,18.446944,73.785,11-05-2024 12:30,2024-05-11 12:30:00,2024,5,11,12,132,31.3
CWPRS campus,18.446944,73.785,11-05-2024 12:35,2024-05-11 12:35:00,2024,5,11,12,132,30.6
CWPRS campus,18.446944,73.785,11-05-2024 12:40,2024-05-11 12:40:00,2024,5,11,12,132,30.0
CWPRS campus,18.446944,73.785,11-05-2024 12:45,2024-05-11 12:45:00,2024,5,11,12,132,29.3
CWPRS campus,18.446944,73.785,11-05-2024 12:50,2024-05-11 12:50:00,2024,5,11,12,132,29.0
CWPRS campus,18.446944,73.785,11-05-2024 12:55,2024-05-11 12:55:00,2024,5,11,12,132,29.0
CWPRS campus,18.446944,73.785,11-05-2024 13:00,2024-05-11 13:00:00,2024,5,11,13,132,29.2
CWPRS campus,18.446944,73.785,11-05-2024 13:05,2024-05-11 13:05:00,2024,5,11,13,132,29.0
CWPRS campus,18.446944,73.785,11-05-2024 13:10,2024-05-11 13:10:00,2024,5,11,13,132,28.7
CWPRS campus,18.446944,73.785,11-05-2024 13:15,2024-05-11 13:15:00,2024,5,11,13,132,28.6
CWPRS campus,18.446944,73.785,11-05-2024 13:20,2024-05-11 13:20:00,2024,5,11,13,132,28.1
CWPRS campus,18.446944,73.785,11-05-2024 13:25,2024-05-11 13:25:00,2024,5,11,13,132,28.8
CWPRS campus,18.446944,73.785,11-05-2024 13:30,2024-05-11 13:30:00,2024,5,11,13,132,28.0
CWPRS campus,18.446944,73.785,11-05-2024 13:35,2024-05-11 13:35:00,2024,5,11,13,132,28.0
CWPRS campus,18.446944,73.785,11-05-2024 13:40,2024-05-11 13:40:00,2024,5,11,13,132,28.7
CWPRS campus,18.446944,73.785,11-05-2024 13:45,2024-05-11 13:45:00,2024,5,11,13,132,28.5
CWPRS campus,18.446944,73.785,11-05-2024 13:50,2024-05-11 13:50:00,2024,5,11,13,132,28.3
CWPRS campus,18.446944,73.785,11-05-2024 13:55,2024-05-11 13:55:00,2024,5,11,13,132,28.1
CWPRS campus,18.446944,73.785,11-05-2024 14:00,2024-05-11 14:00:00,2024,5,11,14,132,27.9
CWPRS campus,18.446944,73.785,11-05-2024 14:05,2024-05-11 14:05:00,2024,5,11,14,132,28.4
CWPRS campus,18.446944,73.785,11-05-2024 14:10,2024-05-11 14:10:00,2024,5,11,14,132,27.4
CWPRS campus,18.446944,73.785,11-05-2024 14:15,2024-05-11 14:15:00,2024,5,11,14,132,27.9
CWPRS campus,18.446944,73.785,11-05-2024 14:20,2024-05-11 14:20:00,2024,5,11,14,132,27.3
CWPRS campus,18.446944,73.785,11-05-2024 14:25,2024-05-11 14:25:00,2024,5,11,14,132,27.2
CWPRS campus,18.446944,73.785,11-05-2024 14:30,2024-05-11 14:30:00,2024,5,11,14,132,27.0
CWPRS campus,18.446944,73.785,11-05-2024 14:35,2024-05-11 14:35:00,2024,5,11,14,132,27.3
CWPRS campus,18.446944,73.785,11-05-2024 14:40,2024-05-11 14:40:00,2024,5,11,14,132,26.6
CWPRS campus,18.446944,73.785,11-05-2024 14:45,2024-05-11 14:45:00,2024,5,11,14,132,26.9
CWPRS campus,18.446944,73.785,11-05-2024 14:50,2024-05-11 14:50:00,2024,5,11,14,132,27.7
CWPRS campus,18.446944,73.785,11-05-2024 14:55,2024-05-11 14:55:00,2024,5,11,14,132,27.2
CWPRS campus,18.446944,73.785,11-05-2024 15:00,2024-05-11 15:00:00,2024,5,11,15,132,27.3
CWPRS campus,18.446944,73.785,11-05-2024 15:05,2024-05-11 15:05:00,2024,5,11,15,132,27.1
CWPRS campus,18.446944,73.785,11-05-2024 15:10,2024-05-11 15:10:00,2024,5,11,15,132,27.4
CWPRS campus,18.446944,73.785,11-05-2024 15:15,2024-05-11 15:15:00,2024,5,11,15,132,27.5
CWPRS campus,18.446944,73.785,11-05-2024 15:20,2024-05-11 15:20:00,2024,5,11,15,132,27.3
CWPRS campus,18.446944,73.785,11-05-2024 15:25,2024-05-11 15:25:00,2024,5,11,15,132,27.7
CWPRS campus,18.446944,73.785,11-05-2024 15:30,2024-05-11 15:30:00,2024,5,11,15,132,28.5
CWPRS campus,18.446944,73.785,11-05-2024 15:35,2024-05-11 15:35:00,2024,5,11,15,132,28.5
CWPRS campus,18.446944,73.785,11-05-2024 15:40,2024-05-11 15:40:00,2024,5,11,15,132,28.9
CWPRS campus,18.446944,73.785,11-05-2024 15:45,2024-05-11 15:45:00,2024,5,11,15,132,28.5
CWPRS campus,18.446944,73.785,11-05-2024 15:50,2024-05-11 15:50:00,2024,5,11,15,132,28.3
CWPRS campus,18.446944,73.785,11-05-2024 15:55,2024-05-11 15:55:00,2024,5,11,15,132,28.6
CWPRS campus,18.446944,73.785,11-05-2024 16:00,2024-05-11 16:00:00,2024,5,11,16,132,29.4
CWPRS campus,18.446944,73.785,11-05-2024 16:05,2024-05-11 16:05:00,2024,5,11,16,132,29.7
CWPRS campus,18.446944,73.785,11-05-2024 16:10,2024-05-11 16:10:00,2024,5,11,16,132,29.7
CWPRS campus,18.446944,73.785,11-05-2024 16:15,2024-05-11 16:15:00,2024,5,11,16,132,29.9
CWPRS campus,18.446944,73.785,11-05-2024 16:20,2024-05-11 16:20:00,2024,5,11,16,132,29.6
CWPRS campus,18.446944,73.785,11-05-2024 16:25,2024-05-11 16:25:00,2024,5,11,16,132,30.1
CWPRS campus,18.446944,73.785,11-05-2024 16:30,2024-05-11 16:30:00,2024,5,11,16,132,30.6
CWPRS campus,18.446944,73.785,11-05-2024 16:35,2024-05-11 16:35:00,2024,5,11,16,132,30.7
CWPRS campus,18.446944,73.785,11-05-2024 16:40,2024-05-11 16:40:00,2024,5,11,16,132,30.7
CWPRS campus,18.446944,73.785,11-05-2024 16:45,2024-05-11 16:45:00,2024,5,11,16,132,31.1
CWPRS campus,18.446944,73.785,11-05-2024 16:50,2024-05-11 16:50:00,2024,5,11,16,132,31.2
CWPRS campus,18.446944,73.785,11-05-2024 16:55,2024-05-11 16:55:00,2024,5,11,16,132,31.4
CWPRS campus,18.446944,73.785,11-05-2024 17:00,2024-05-11 17:00:00,2024,5,11,17,132,32.5
CWPRS campus,18.446944,73.785,11-05-2024 17:05,2024-05-11 17:05:00,2024,5,11,17,132,32.7
CWPRS campus,18.446944,73.785,11-05-2024 17:10,2024-05-11 17:10:00,2024,5,11,17,132,32.8
CWPRS campus,18.446944,73.785,11-05-2024 17:15,2024-05-11 17:15:00,2024,5,11,17,132,32.8
CWPRS campus,18.446944,73.785,11-05-2024 17:20,2024-05-11 17:20:00,2024,5,11,17,132,33.4
CWPRS campus,18.446944,73.785,11-05-2024 17:25,2024-05-11 17:25:00,2024,5,11,17,132,33.6
CWPRS campus,18.446944,73.785,11-05-2024 17:30,2024-05-11 17:30:00,2024,5,11,17,132,33.7
CWPRS campus,18.446944,73.785,11-05-2024 17:35,2024-05-11 17:35:00,2024,5,11,17,132,34.6
CWPRS campus,18.446944,73.785,11-05-2024 17:40,2024-05-11 17:40:00,2024,5,11,17,132,35.4
CWPRS campus,18.446944,73.785,11-05-2024 17:45,2024-05-11 17:45:00,2024,5,11,17,132,35.5
CWPRS campus,18.446944,73.785,11-05-2024 17:50,2024-05-11 17:50:00,2024,5,11,17,132,35.1
CWPRS campus,18.446944,73.785,11-05-2024 17:55,2024-05-11 17:55:00,2024,5,11,17,132,35.8
CWPRS campus,18.446944,73.785,11-05-2024 18:00,2024-05-11 18:00:00,2024,5,11,18,132,35.9
CWPRS campus,18.446944,73.785,11-05-2024 18:05,2024-05-11 18:05:00,2024,5,11,18,132,36.6
CWPRS campus,18.446944,73.785,11-05-2024 18:10,2024-05-11 18:10:00,2024,5,11,18,132,36.1
CWPRS campus,18.446944,73.785,11-05-2024 18:15,2024-05-11 18:15:00,2024,5,11,18,132,36.9
CWPRS campus,18.446944,73.785,11-05-2024 18:20,2024-05-11 18:20:00,2024,5,11,18,132,36.8
CWPRS campus,18.446944,73.785,11-05-2024 18:25,2024-05-11 18:25:00,2024,5,11,18,132,37.5
CWPRS campus,18.446944,73.785,11-05-2024 18:30,2024-05-11 18:30:00,2024,5,11,18,132,38.0
CWPRS campus,18.446944,73.785,11-05-2024 18:35,2024-05-11 18:35:00,2024,5,11,18,132,38.0
CWPRS campus,18.446944,73.785,11-05-2024 18:40,2024-05-11 18:40:00,2024,5,11,18,132,38.3
CWPRS campus,18.446944,73.785,11-05-2024 18:45,2024-05-11 18:45:00,2024,5,11,18,132,39.0
CWPRS campus,18.446944,73.785,11-05-2024 18:50,2024-05-11 18:50:00,2024,5,11,18,132,39.5
CWPRS campus,18.446944,73.785,11-05-2024 18:55,2024-05-11 18:55:00,2024,5,11,18,132,40.2
CWPRS campus,18.446944,73.785,11-05-2024 19:00,2024-05-11 19:00:00,2024,5,11,19,132,41.4
CWPRS campus,18.446944,73.785,11-05-2024 19:05,2024-05-11 19:05:00,2024,5,11,19,132,41.2
CWPRS campus,18.446944,73.785,11-05-2024 19:10,2024-05-11 19:10:00,2024,5,11,19,132,42.3
CWPRS campus,18.446944,73.785,11-05-2024 19:15,2024-05-11 19:15:00,2024,5,11,19,132,42.7
CWPRS campus,18.446944,73.785,11-05-2024 19:20,2024-05-11 19:20:00,2024,5,11,19,132,42.8
CWPRS campus,18.446944,73.785,11-05-2024 19:25,2024-05-11 19:25:00,2024,5,11,19,132,42.7
CWPRS campus,18.446944,73.785,11-05-2024 19:30,2024-05-11 19:30:00,2024,5,11,19,132,43.1
CWPRS campus,18.446944,73.785,11-05-2024 19:35,2024-05-11 19:35:00,2024,5,11,19,132,43.9
CWPRS campus,18.446944,73.785,11-05-2024 19:40,2024-05-11 19:40:00,2024,5,11,19,132,44.3
CWPRS campus,18.446944,73.785,11-05-2024 19:45,2024-05-11 19:45:00,2024,5,11,19,132,45.4
CWPRS campus,18.446944,73.785,11-05-2024 19:50,2024-05-11 19:50:00,2024,5,11,19,132,45.3
CWPRS campus,18.446944,73.785,11-05-2024 19:55,2024-05-11 19:55:00,2024,5,11,19,132,45.7
CWPRS campus,18.446944,73.785,11-05-2024 20:00,2024-05-11 20:00:00,2024,5,11,20,132,45.7
CWPRS campus,18.446944,73.785,11-05-2024 20:05,2024-05-11 20:05:00,2024,5,11,20,132,46.3
CWPRS campus,18.446944,73.785,11-05-2024 20:10,2024-05-11 20:10:00,2024,5,11,20,132,47.2
CWPRS campus,18.446944,73.785,11-05-2024 20:15,2024-05-11 20:15:00,2024,5,11,20,132,47.5
CWPRS campus,18.446944,73.785,11-05-2024 20:20,2024-05-11 20:20:00,2024,5,11,20,132,46.9
CWPRS campus,18.446944,73.785,11-05-2024 20:25,2024-05-11 20:25:00,2024,5,11,20,132,47.5
CWPRS campus,18.446944,73.785,11-05-2024 20:30,2024-05-11 20:30:00,2024,5,11,20,132,48.2
CWPRS campus,18.446944,73.785,11-05-2024 20:35,2024-05-11 20:35:00,2024,5,11,20,132,48.9
CWPRS campus,18.446944,73.785,11-05-2024 20:40,2024-05-11 20:40:00,2024,5,11,20,132,49.9
