station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,temperature
CWPRS campus,18.446944,73.785,17-05-2024 03:30,2024-05-17 03:30:00,2024,5,17,3,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 03:35,2024-05-17 03:35:00,2024,5,17,3,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 03:40,2024-05-17 03:40:00,2024,5,17,3,138,23.2
CWPRS campus,18.446944,73.785,17-05-2024 03:45,2024-05-17 03:45:00,2024,5,17,3,138,23.1
CWPRS campus,18.446944,73.785,17-05-2024 03:50,2024-05-17 03:50:00,2024,5,17,3,138,23.2
CWPRS campus,18.446944,73.785,17-05-2024 03:55,2024-05-17 03:55:00,2024,5,17,3,138,23.1
CWPRS campus,18.446944,73.785,17-05-2024 04:00,2024-05-17 04:00:00,2024,5,17,4,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 04:05,2024-05-17 04:05:00,2024,5,17,4,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 04:10,2024-05-17 04:10:00,2024,5,17,4,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 04:15,2024-05-17 04:15:00,2024,5,17,4,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 04:20,2024-05-17 04:20:00,2024,5,17,4,138,22.8
CWPRS campus,18.446944,73.785,17-05-2024 04:25,2024-05-17 04:25:00,2024,5,17,4,138,22.7
CWPRS campus,18.446944,73.785,17-05-2024 04:30,2024-05-17 04:30:00,2024,5,17,4,138,22.8
CWPRS campus,18.446944,73.785,17-05-2024 04:35,2024-05-17 04:35:00,2024,5,17,4,138,22.6
CWPRS campus,18.446944,73.785,17-05-2024 04:40,2024-05-17 04:40:00,2024,5,17,4,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 04:45,2024-05-17 04:45:00,2024,5,17,4,138,23.0
CWPRS campus,18.446944,73.785,17-05-2024 04:50,2024-05-17 04:50:00,2024,5,17,4,138,22.8
CWPRS campus,18.446944,73.785,17-05-2024 04:55,2024-05-17 04:55:00,2024,5,17,4,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 05:00,2024-05-17 05:00:00,2024,5,17,5,138,22.9
CWPRS campus,18.446944,73.785,17-05-2024 05:05,2024-05-17 05:05:00,2024,5,17,5,138,23.1
CWPRS campus,18.446944,73.785,17-05-2024 05:10,2024-05-17 05:10:00,2024,5,17,5,138,23.4
CWPRS campus,18.446944,73.785,17-05-2024 05:15,2024-05-17 05:15:00,2024,5,17,5,138,23.2
CWPRS campus,18.446944,73.785,17-05-2024 05:20,2024-05-17 05:20:00,2024,5,17,5,138,23.4
CWPRS campus,18.446944,73.785,17-05-2024 05:25,2024-05-17 05:25:00,2024,5,17,5,138,23.5
CWPRS campus,18.446944,73.785,17-05-2024 05:30,2024-05-17 05:30:00,2024,5,17,5,138,23.7
CWPRS campus,18.446944,73.785,17-05-2024 05:35,2024-05-17 05:35:00,2024,5,17,5,138,23.9
CWPRS campus,18.446944,73.785,17-05-2024 05:40,2024-05-17 05:40:00,2024,5,17,5,138,23.9
CWPRS campus,18.446944,73.785,17-05-2024 05:45,2024-05-17 05:45:00,2024,5,17,5,138,24.0
CWPRS campus,18.446944,73.785,17-05-2024 05:50,2024-05-17 05:50:00,2024,5,17,5,138,24.0
CWPRS campus,18.446944,73.785,17-05-2024 05:55,2024-05-17 05:55:00,2024,5,17,5,138,24.3
CWPRS campus,18.446944,73.785,17-05-2024 06:00,2024-05-17 06:00:00,2024,5,17,6,138,24.5
CWPRS campus,18.446944,73.785,17-05-2024 06:05,2024-05-17 06:05:00,2024,5,17,6,138,24.9
CWPRS campus,18.446944,73.785,17-05-2024 06:10,2024-05-17 06:10:00,2024,5,17,6,138,25.0
CWPRS campus,18.446944,73.785,17-05-2024 06:15,2024-05-17 06:15:00,2024,5,17,6,138,25.0
CWPRS campus,18.446944,73.785,17-05-2024 06:20,2024-05-17 06:20:00,2024,5,17,6,138,24.9
CWPRS campus,18.446944,73.785,17-05-2024 06:25,2024-05-17 06:25:00,2024,5,17,6,138,24.8
CWPRS campus,18.446944,73.785,17-05-2024 06:30,2024-05-17 06:30:00,2024,5,17,6,138,24.7
CWPRS campus,18.446944,73.785,17-05-2024 06:35,2024-05-17 06:35:00,2024,5,17,6,138,25.0
CWPRS campus,18.446944,73.785,17-05-2024 06:40,2024-05-17 06:40:00,2024,5,17,6,138,25.2
CWPRS campus,18.446944,73.785,17-05-2024 06:45,2024-05-17 06:45:00,2024,5,17,6,138,25.1
CWPRS campus,18.446944,73.785,17-05-2024 06:50,2024-05-17 06:50:00,2024,5,17,6,138,25.5
CWPRS campus,18.446944,73.785,17-05-2024 06:55,2024-05-17 06:55:00,2024,5,17,6,138,25.6
CWPRS campus,18.446944,73.785,17-05-2024 07:00,2024-05-17 07:00:00,2024,5,17,7,138,25.8
CWPRS campus,18.446944,73.785,17-05-2024 07:05,2024-05-17 07:05:00,2024,5,17,7,138,26.2
CWPRS campus,18.446944,73.785,17-05-2024 07:10,2024-05-17 07:10:00,2024,5,17,7,138,26.5
CWPRS campus,18.446944,73.785,17-05-2024 07:15,2024-05-17 07:15:00,2024,5,17,7,138,26.6
CWPRS campus,18.446944,73.785,17-05-2024 07:20,2024-05-17 07:20:00,2024,5,17,7,138,26.6
CWPRS campus,18.446944,73.785,17-05-2024 07:25,2024-05-17 07:25:00,2024,5,17,7,138,26.5
CWPRS campus,18.446944,73.785,17-05-2024 07:30,2024-05-17 07:30:00,2024,5,17,7,138,26.5
CWPRS campus,18.446944,73.785,17-05-2024 07:35,2024-05-17 07:35:00,2024,5,17,7,138,26.7
CWPRS campus,18.446944,73.785,17-05-2024 07:40,2024-05-17 07:40:00,2024,5,17,7,138,26.7
CWPRS campus,18.446944,73.785,17-05-2024 07:45,2024-05-17 07:45:00,2024,5,17,7,138,26.9
CWPRS campus,18.446944,73.785,17-05-2024 07:50,2024-05-17 07:50:00,2024,5,17,7,138,27.1
CWPRS campus,18.446944,73.785,17-05-2024 07:55,2024-05-17 07:55:00,2024,5,17,7,138,27.3
CWPRS campus,18.446944,73.785,17-05-2024 08:00,2024-05-17 08:00:00,2024,5,17,8,138,27.4
CWPRS campus,18.446944,73.785,17-05-2024 08:05,2024-05-17 08:05:00,2024,5,17,8,138,27.6
CWPRS campus,18.446944,73.785,17-05-2024 08:10,2024-05-17 08:10:00,2024,5,17,8,138,27.8
CWPRS campus,18.446944,73.785,17-05-2024 08:15,2024-05-17 08:15:00,2024,5,17,8,138,27.9
CWPRS campus,18.446944,73.785,17-05-2024 08:20,2024-05-17 08:20:00,2024,5,17,8,138,28.3
CWPRS campus,18.446944,73.785,17-05-2024 08:25,2024-05-17 08:25:00,2024,5,17,8,138,28.4
CWPRS campus,18.446944,73.785,17-05-2024 08:30,2024-05-17 08:30:00,2024,5,17,8,138,28.6
CWPRS campus,18.446944,73.785,17-05-2024 08:35,2024-05-17 08:35:00,2024,5,17,8,138,28.9
CWPRS campus,18.446944,73.785,17-05-2024 08:40,2024-05-17 08:40:00,2024,5,17,8,138,29.1
CWPRS campus,18.446944,73.785,17-05-2024 08:45,2024-05-17 08:45:00,2024,5,17,8,138,29.4
CWPRS campus,18.446944,73.785,17-05-2024 08:50,2024-05-17 08:50:00,2024,5,17,8,138,29.7
CWPRS campus,18.446944,73.785,17-05-2024 08:55,2024-05-17 08:55:00,2024,5,17,8,138,29.7
CWPRS campus,18.446944,73.785,17-05-2024 09:00,2024-05-17 09:00:00,2024,5,17,9,138,29.9
CWPRS campus,18.446944,73.785,17-05-2024 09:05,2024-05-17 09:05:00,2024,5,17,9,138,29.9
CWPRS campus,18.446944,73.785,17-05-2024 09:10,2024-05-17 09:10:00,2024,5,17,9,138,30.1
CWPRS campus,18.446944,73.785,17-05-2024 09:15,2024-05-17 09:15:00,2024,5,17,9,138,30.3
CWPRS campus,18.446944,73.785,17-05-2024 09:20,2024-05-17 09:20:00,2024,5,17,9,138,30.4
CWPRS campus,18.446944,73.785,17-05-2024 09:25,2024-05-17 09:25:00,2024,5,17,9,138,30.6
CWPRS campus,18.446944,73.785,17-05-2024 09:30,2024-05-17 09:30:00,2024,5,17,9,138,30.4
CWPRS campus,18.446944,73.785,17-05-2024 09:35,2024-05-17 09:35:00,2024,5,17,9,138,30.5
CWPRS campus,18.446944,73.785,17-05-2024 09:40,2024-05-17 09:40:00,2024,5,17,9,138,30.7
CWPRS campus,18.446944,73.785,17-05-2024 09:45,2024-05-17 09:45:00,2024,5,17,9,138,30.9
CWPRS campus,18.446944,73.785,17-05-2024 09:50,2024-05-17 09:50:00,2024,5,17,9,138,31.0
CWPRS campus,18.446944,73.785,17-05-2024 09:55,2024-05-17 09:55:00,2024,5,17,9,138,31.3
CWPRS campus,18.446944,73.785,17-05-2024 10:00,2024-05-17 10:00:00,2024,5,17,10,138,31.4
CWPRS campus,18.446944,73.785,17-05-2024 10:05,2024-05-17 10:05:00,2024,5,17,10,138,31.7
CWPRS campus,18.446944,73.785,17-05-2024 10:10,2024-05-17 10:10:00,2024,5,17,10,138,31.9
CWPRS campus,18.446944,73.785,17-05-2024 10:15,2024-05-17 10:15:00,2024,5,17,10,138,32.0
CWPRS campus,18.446944,73.785,17-05-2024 10:20,2024-05-17 10:20:00,2024,5,17,10,138,32.4
CWPRS campus,18.446944,73.785,17-05-2024 10:25,2024-05-17 10:25:00,2024,5,17,10,138,32.3
CWPRS campus,18.446944,73.785,17-05-2024 10:30,2024-05-17 10:30:00,2024,5,17,10,138,32.6
CWPRS campus,18.446944,73.785,17-05-2024 10:35,2024-05-17 10:35:00,2024,5,17,10,138,32.9
CWPRS campus,18.446944,73.785,17-05-2024 10:40,2024-05-17 10:40:00,2024,5,17,10,138,33.0
CWPRS campus,18.446944,73.785,17-05-2024 10:45,2024-05-17 10:45:00,2024,5,17,10,138,33.3
CWPRS campus,18.446944,73.785,17-05-2024 10:50,2024-05-17 10:50:00,2024,5,17,10,138,33.4
CWPRS campus,18.446944,73.785,17-05-2024 10:55,2024-05-17 10:55:00,2024,5,17,10,138,33.6
CWPRS campus,18.446944,73.785,17-05-2024 11:00,2024-05-17 11:00:00,2024,5,17,11,138,33.7
CWPRS campus,18.446944,73.785,17-05-2024 11:05,2024-05-17 11:05:00,2024,5,17,11,138,33.8
CWPRS campus,18.446944,73.785,17-05-2024 11:10,2024-05-17 11:10:00,2024,5,17,11,138,34.0
CWPRS campus,18.446944,73.785,17-05-2024 11:15,2024-05-17 11:15:00,2024,5,17,11,138,34.3
CWPRS campus,18.446944,73.785,17-05-2024 11:20,2024-05-17 11:20:00,2024,5,17,11,138,34.1
CWPRS campus,18.446944,73.785,17-05-2024 11:25,2024-05-17 11:25:00,2024,5,17,11,138,34.4
CWPRS campus,18.446944,73.785,17-05-2024 11:30,2024-05-17 11:30:00,2024,5,17,11,138,34.3
CWPRS campus,18.446944,73.785,17-05-2024 11:35,2024-05-17 11:35:00,2024,5,17,11,138,34.5
CWPRS campus,18.446944,73.785,17-05-2024 11:40,2024-05-17 11:40:00,2024,5,17,11,138,34.8
CWPRS campus,18.446944,73.785,17-05-2024 11:45,2024-05-17 11:45:00,2024,5,17,11,138,34.7
CWPRS campus,18.446944,73.785,17-05-2024 11:50,2024-05-17 11:50:00,2024,5,17,11,138,34.8
CWPRS campus,18.446944,73.785,17-05-2024 11:55,2024-05-17 11:55:00,2024,5,17,11,138,34.7
CWPRS campus,18.446944,73.785,17-05-2024 12:00,2024-05-17 12:00:00,2024,5,17,12,138,34.8
CWPRS campus,18.446944,73.785,17-05-2024 12:05,2024-05-17 12:05:00,2024,5,17,12,138,34.8
CWPRS campus,18.446944,73.785,17-05-2024 12:10,2024-05-17 12:10:00,2024,5,17,12,138,35.0
CWPRS campus,18.446944,73.785,17-05-2024 12:15,2024-05-17 12:15:00,2024,5,17,12,138,35.3
CWPRS campus,18.446944,73.785,17-05-2024 12:20,2024-05-17 12:20:00,2024,5,17,12,138,35.6
CWPRS campus,18.446944,73.785,17-05-2024 12:25,2024-05-17 12:25:00,2024,5,17,12,138,35.6
CWPRS campus,18.446944,73.785,17-05-2024 12:30,2024-05-17 12:30:00,2024,5,17,12,138,35.7
CWPRS campus,18.446944,73.785,17-05-2024 12:35,2024-05-17 12:35:00,2024,5,17,12,138,35.5
CWPRS campus,18.446944,73.785,17-05-2024 12:40,2024-05-17 12:40:00,2024,5,17,12,138,35.4
CWPRS campus,18.446944,73.785,17-05-2024 12:45,2024-05-17 12:45:00,2024,5,17,12,138,35.7
CWPRS campus,18.446944,73.785,17-05-2024 12:50,2024-05-17 12:50:00,2024,5,17,12,138,36.0
CWPRS campus,18.446944,73.785,17-05-2024 12:55,2024-05-17 12:55:00,2024,5,17,12,138,35.8
CWPRS campus,18.446944,73.785,17-05-2024 13:00,2024-05-17 13:00:00,2024,5,17,13,138,35.8
CWPRS campus,18.446944,73.785,17-05-2024 13:05,2024-05-17 13:05:00,2024,5,17,13,138,35.9
CWPRS campus,18.446944,73.785,17-05-2024 13:10,2024-05-17 13:10:00,2024,5,17,13,138,36.0
CWPRS campus,18.446944,73.785,17-05-2024 13:15,2024-05-17 13:15:00,2024,5,17,13,138,35.9
CWPRS campus,18.446944,73.785,17-05-2024 13:20,2024-05-17 13:20:00,2024,5,17,13,138,36.0
CWPRS campus,18.446944,73.785,17-05-2024 13:25,2024-05-17 13:25:00,2024,5,17,13,138,36.0
CWPRS campus,18.446944,73.785,17-05-2024 13:30,2024-05-17 13:30:00,2024,5,17,13,138,36.1
CWPRS campus,18.446944,73.785,17-05-2024 13:35,2024-05-17 13:35:00,2024,5,17,13,138,36.2
CWPRS campus,18.446944,73.785,17-05-2024 13:40,2024-05-17 13:40:00,2024,5,17,13,138,36.3
CWPRS campus,18.446944,73.785,17-05-2024 13:45,2024-05-17 13:45:00,2024,5,17,13,138,36.2
CWPRS campus,18.446944,73.785,17-05-2024 13:50,2024-05-17 13:50:00,2024,5,17,13,138,36.3
CWPRS campus,18.446944,73.785,17-05-2024 13:55,2024-05-17 13:55:00,2024,5,17,13,138,36.3
CWPRS campus,18.446944,73.785,17-05-2024 14:00,2024-05-17 14:00:00,2024,5,17,14,138,36.3
CWPRS campus,18.446944,73.785,17-05-2024 14:05,2024-05-17 14:05:00,2024,5,17,14,138,36.2
CWPRS campus,18.446944,73.785,17-05-2024 14:10,2024-05-17 14:10:00,2024,5,17,14,138,36.5
CWPRS campus,18.446944,73.785,17-05-2024 14:15,2024-05-17 14:15:00,2024,5,17,14,138,36.6
CWPRS campus,18.446944,73.785,17-05-2024 14:20,2024-05-17 14:20:00,2024,5,17,14,138,36.6
CWPRS campus,18.446944,73.785,17-05-2024 14:25,2024-05-17 14:25:00,2024,5,17,14,138,36.7
CWPRS campus,18.446944,73.785,17-05-2024 14:30,2024-05-17 14:30:00,2024,5,17,14,138,36.6
CWPRS campus,18.446944,73.785,17-05-2024 14:35,2024-05-17 14:35:00,2024,5,17,14,138,36.8
CWPRS campus,18.446944,73.785,17-05-2024 14:40,2024-05-17 14:40:00,2024,5,17,14,138,36.9
CWPRS campus,18.446944,73.785,17-05-2024 14:45,2024-05-17 14:45:00,2024,5,17,14,138,36.8
CWPRS campus,18.446944,73.785,17-05-2024 14:50,2024-05-17 14:50:00,2024,5,17,14,138,36.9
CWPRS campus,18.446944,73.785,17-05-2024 14:55,2024-05-17 14:55:00,2024,5,17,14,138,36.6
CWPRS campus,18.446944,73.785,17-05-2024 15:00,2024-05-17 15:00:00,2024,5,17,15,138,36.4
CWPRS campus,18.446944,73.785,17-05-2024 15:05,2024-05-17 15:05:00,2024,5,17,15,138,36.2
CWPRS campus,18.446944,73.785,17-05-2024 15:10,2024-05-17 15:10:00,2024,5,17,15,138,36.3
CWPRS campus,18.446944,73.785,17-05-2024 15:15,2024-05-17 15:15:00,2024,5,17,15,138,36.5
CWPRS campus,18.446944,73.785,17-05-2024 15:20,2024-05-17 15:20:00,2024,5,17,15,138,36.8
CWPRS campus,18.446944,73.785,17-05-2024 15:25,2024-05-17 15:25:00,2024,5,17,15,138,36.9
CWPRS campus,18.446944,73.785,17-05-2024 15:30,2024-05-17 15:30:00,2024,5,17,15,138,36.9
CWPRS campus,18.446944,73.785,17-05-2024 15:35,2024-05-17 15:35:00,2024,5,17,15,138,36.6
CWPRS campus,18.446944,73.785,17-05-2024 15:40,2024-05-17 15:40:00,2024,5,17,15,138,36.4
CWPRS campus,18.446944,73.785,17-05-2024 15:45,2024-05-17 15:45:00,2024,5,17,15,138,36.3
CWPRS campus,18.446944,73.785,17-05-2024 15:50,2024-05-17 15:50:00,2024,5,17,15,138,36.1
CWPRS campus,18.446944,73.785,17-05-2024 15:55,2024-05-17 15:55:00,2024,5,17,15,138,36.1
CWPRS campus,18.446944,73.785,17-05-2024 16:00,2024-05-17 16:00:00,2024,5,17,16,138,35.9
CWPRS campus,18.446944,73.785,17-05-2024 16:05,2024-05-17 16:05:00,2024,5,17,16,138,35.6
CWPRS campus,18.446944,73.785,17-05-2024 16:10,2024-05-17 16:10:00,2024,5,17,16,138,35.7
CWPRS campus,18.446944,73.785,17-05-2024 16:15,2024-05-17 16:15:00,2024,5,17,16,138,35.5
CWPRS campus,18.446944,73.785,17-05-2024 16:20,2024-05-17 16:20:00,2024,5,17,16,138,35.5
CWPRS campus,18.446944,73.785,17-05-2024 16:25,2024-05-17 16:25:00,2024,5,17,16,138,35.7
CWPRS campus,18.446944,73.785,17-05-2024 16:30,2024-05-17 16:30:00,2024,5,17,16,138,35.5
CWPRS campus,18.446944,73.785,17-05-2024 16:35,2024-05-17 16:35:00,2024,5,17,16,138,35.1
CWPRS campus,18.446944,73.785,17-05-2024 16:40,2024-05-17 16:40:00,2024,5,17,16,138,35.0
CWPRS campus,18.446944,73.785,17-05-2024 16:45,2024-05-17 16:45:00,2024,5,17,16,138,35.1
CWPRS campus,18.446944,73.785,17-05-2024 16:50,2024-05-17 16:50:00,2024,5,17,16,138,35.4
CWPRS campus,18.446944,73.785,17-05-2024 16:55,2024-05-17 16:55:00,2024,5,17,16,138,35.1
CWPRS campus,18.446944,73.785,17-05-2024 17:00,2024-05-17 17:00:00,2024,5,17,17,138,35.1
CWPRS campus,18.446944,73.785,17-05-2024 17:05,2024-05-17 17:05:00,2024,5,17,17,138,35.0
CWPRS campus,18.446944,73.785,17-05-2024 17:10,2024-05-17 17:10:00,2024,5,17,17,138,34.9
CWPRS campus,18.446944,73.785,17-05-2024 17:15,2024-05-17 17:15:00,2024,5,17,17,138,35.2
CWPRS campus,18.446944,73.785,17-05-2024 17:20,2024-05-17 17:20:00,2024,5,17,17,138,34.9
CWPRS campus,18.446944,73.785,17-05-2024 17:25,2024-05-17 17:25:00,2024,5,17,17,138,34.8
CWPRS campus,18.446944,73.785,17-05-2024 17:30,2024-05-17 17:30:00,2024,5,17,17,138,34.8
CWPRS campus,18.446944,73.785,17-05-2024 17:35,2024-05-17 17:35:00,2024,5,17,17,138,34.9
CWPRS campus,18.446944,73.785,17-05-2024 17:40,2024-05-17 17:40:00,2024,5,17,17,138,34.8
CWPRS campus,18.446944,73.785,17-05-2024 17:45,2024-05-17 17:45:00,2024,5,17,17,138,34.7
CWPRS campus,18.446944,73.785,17-05-2024 17:50,2024-05-17 17:50:00,2024,5,17,17,138,34.5
CWPRS campus,18.446944,73.785,17-05-2024 17:55,2024-05-17 17:55:00,2024,5,17,17,138,34.4
CWPRS campus,18.446944,73.785,17-05-2024 18:00,2024-05-17 18:00:00,2024,5,17,18,138,34.3
CWPRS campus,18.446944,73.785,17-05-2024 18:05,2024-05-17 18:05:00,2024,5,17,18,138,34.2
CWPRS campus,18.446944,73.785,17-05-2024 18:10,2024-05-17 18:10:00,2024,5,17,18,138,34.0
CWPRS campus,18.446944,73.785,17-05-2024 18:15,2024-05-17 18:15:00,2024,5,17,18,138,34.0
CWPRS campus,18.446944,73.785,17-05-2024 18:20,2024-05-17 18:20:00,2024,5,17,18,138,33.8
CWPRS campus,18.446944,73.785,17-05-2024 18:25,2024-05-17 18:25:00,2024,5,17,18,138,33.9
CWPRS campus,18.446944,73.785,17-05-2024 18:30,2024-05-17 18:30:00,2024,5,17,18,138,33.7
CWPRS campus,18.446944,73.785,17-05-2024 18:35,2024-05-17 18:35:00,2024,5,17,18,138,33.3
CWPRS campus,18.446944,73.785,17-05-2024 18:40,2024-05-17 18:40:00,2024,5,17,18,138,33.4
CWPRS campus,18.446944,73.785,17-05-2024 18:45,2024-05-17 18:45:00,2024,5,17,18,138,33.1
CWPRS campus,18.446944,73.785,17-05-2024 18:50,2024-05-17 18:50:00,2024,5,17,18,138,32.9
CWPRS campus,18.446944,73.785,17-05-2024 18:55,2024-05-17 18:55:00,2024,5,17,18,138,32.7
CWPRS campus,18.446944,73.785,17-05-2024 19:00,2024-05-17 19:00:00,2024,5,17,19,138,32.7
CWPRS campus,18.446944,73.785,17-05-2024 19:05,2024-05-17 19:05:00,2024,5,17,19,138,32.3
CWPRS campus,18.446944,73.785,17-05-2024 19:10,2024-05-17 19:10:00,2024,5,17,19,138,32.6
CWPRS campus,18.446944,73.785,17-05-2024 19:15,2024-05-17 19:15:00,2024,5,17,19,138,32.6
CWPRS campus,18.446944,73.785,17-05-2024 19:20,2024-05-17 19:20:00,2024,5,17,19,138,32.5
CWPRS campus,18.446944,73.785,17-05-2024 19:25,2024-05-17 19:25:00,2024,5,17,19,138,32.3
CWPRS campus,18.446944,73.785,17-05-2024 19:30,2024-05-17 19:30:00,2024,5,17,19,138,32.2
CWPRS campus,18.446944,73.785,17-05-2024 19:35,2024-05-17 19:35:00,2024,5,17,19,138,32.1
CWPRS campus,18.446944,73.785,17-05-2024 19:40,2024-05-17 19:40:00,2024,5,17,19,138,32.1
CWPRS campus,18.446944,73.785,17-05-2024 19:45,2024-05-17 19:45:00,2024,5,17,19,138,32.0
CWPRS campus,18.446944,73.785,17-05-2024 19:50,2024-05-17 19:50:00,2024,5,17,19,138,31.8
CWPRS campus,18.446944,73.785,17-05-2024 19:55,2024-05-17 19:55:00,2024,5,17,19,138,31.6
CWPRS campus,18.446944,73.785,17-05-2024 20:00,2024-05-17 20:00:00,2024,5,17,20,138,31.4
CWPRS campus,18.446944,73.785,17-05-2024 20:05,2024-05-17 20:05:00,2024,5,17,20,138,31.3
CWPRS campus,18.446944,73.785,17-05-2024 20:10,2024-05-17 20:10:00,2024,5,17,20,138,31.3
CWPRS campus,18.446944,73.785,17-05-2024 20:15,2024-05-17 20:15:00,2024,5,17,20,138,31.2
CWPRS campus,18.446944,73.785,17-05-2024 20:20,2024-05-17 20:20:00,2024,5,17,20,138,30.6
CWPRS campus,18.446944,73.785,17-05-2024 20:25,2024-05-17 20:25:00,2024,5,17,20,138,30.5
CWPRS campus,18.446944,73.785,17-05-2024 20:30,2024-05-17 20:30:00,2024,5,17,20,138,30.4
CWPRS campus,18.446944,73.785,17-05-2024 20:35,2024-05-17 20:35:00,2024,5,17,20,138,30.2
CWPRS campus,18.446944,73.785,17-05-2024 20:40,2024-05-17 20:40:00,2024,5,17,20,138,30.0
CWPRS campus,18.446944,73.785,17-05-2024 20:45,2024-05-17 20:45:00,2024,5,17,20,138,30.0
CWPRS campus,18.446944,73.785,17-05-2024 20:50,2024-05-17 20:50:00,2024,5,17,20,138,30.0
CWPRS campus,18.446944,73.785,17-05-2024 20:55,2024-05-17 20:55:00,2024,5,17,20,138,29.7
CWPRS campus,18.446944,73.785,17-05-2024 21:00,2024-05-17 21:00:00,2024,5,17,21,138,29.6
CWPRS campus,18.446944,73.785,17-05-2024 21:05,2024-05-17 21:05:00,2024,5,17,21,138,29.3
CWPRS campus,18.446944,73.785,17-05-2024 21:10,2024-05-17 21:10:00,2024,5,17,21,138,29.0
CWPRS campus,18.446944,73.785,17-05-2024 21:15,2024-05-17 21:15:00,2024,5,17,21,138,28.7
CWPRS campus,18.446944,73.785,17-05-2024 21:20,2024-05-17 21:20:00,2024,5,17,21,138,28.7
CWPRS campus,18.446944,73.785,17-05-2024 21:25,2024-05-17 21:25:00,2024,5,17,21,138,28.7
CWPRS campus,18.446944,73.785,17-05-2024 21:30,2024-05-17 21:30:00,2024,5,17,21,138,28.6
CWPRS campus,18.446944,73.785,17-05-2024 21:35,2024-05-17 21:35:00,2024,5,17,21,138,28.6
CWPRS campus,18.446944,73.785,17-05-2024 21:40,2024-05-17 21:40:00,2024,5,17,21,138,28.5
CWPRS campus,18.446944,73.785,17-05-2024 21:45,2024-05-17 21:45:00,2024,5,17,21,138,28.3
CWPRS campus,18.446944,73.785,17-05-2024 21:50,2024-05-17 21:50:00,2024,5,17,21,138,28.2
CWPRS campus,18.446944,73.785,17-05-2024 21:55,2024-05-17 21:55:00,2024,5,17,21,138,28.2
CWPRS campus,18.446944,73.785,17-05-2024 22:00,2024-05-17 22:00:00,2024,5,17,22,138,28.1
CWPRS campus,18.446944,73.785,17-05-2024 22:05,2024-05-17 22:05:00,2024,5,17,22,138,28.1
CWPRS campus,18.446944,73.785,17-05-2024 22:10,2024-05-17 22:10:00,2024,5,17,22,138,28.1
CWPRS campus,18.446944,73.785,17-05-2024 22:15,2024-05-17 22:15:00,2024,5,17,22,138,28.0
CWPRS campus,18.446944,73.785,17-05-2024 22:20,2024-05-17 22:20:00,2024,5,17,22,138,28.0
CWPRS campus,18.446944,73.785,17-05-2024 22:25,2024-05-17 22:25:00,2024,5,17,22,138,27.8
CWPRS campus,18.446944,73.785,17-05-2024 22:30,2024-05-17 22:30:00,2024,5,17,22,138,27.5
CWPRS campus,18.446944,73.785,17-05-2024 22:35,2024-05-17 22:35:00,2024,5,17,22,138,27.3
CWPRS campus,18.446944,73.785,17-05-2024 22:40,2024-05-17 22:40:00,2024,5,17,22,138,27.1
CWPRS campus,18.446944,73.785,17-05-2024 22:45,2024-05-17 22:45:00,2024,5,17,22,138,26.8
CWPRS campus,18.446944,73.785,17-05-2024 22:50,2024-05-17 22:50:00,2024,5,17,22,138,26.7
CWPRS campus,18.446944,73.785,17-05-2024 22:55,2024-05-17 22:55:00,2024,5,17,22,138,26.4
CWPRS campus,18.446944,73.785,17-05-2024 23:00,2024-05-17 23:00:00,2024,5,17,23,138,26.2
CWPRS campus,18.446944,73.785,17-05-2024 23:05,2024-05-17 23:05:00,2024,5,17,23,138,25.8
CWPRS campus,18.446944,73.785,17-05-2024 23:10,2024-05-17 23:10:00,2024,5,17,23,138,25.8
CWPRS campus,18.446944,73.785,17-05-2024 23:15,2024-05-17 23:15:00,2024,5,17,23,138,25.7
CWPRS campus,18.446944,73.785,17-05-2024 23:20,2024-05-17 23:20:00,2024,5,17,23,138,25.5
CWPRS campus,18.446944,73.785,17-05-2024 23:25,2024-05-17 23:25:00,2024,5,17,23,138,25.5
CWPRS campus,18.446944,73.785,17-05-2024 23:30,2024-05-17 23:30:00,2024,5,17,23,138,25.5
CWPRS campus,18.446944,73.785,17-05-2024 23:35,2024-05-17 23:35:00,2024,5,17,23,138,25.2
CWPRS campus,18.446944,73.785,17-05-2024 23:40,2024-05-17 23:40:00,2024,5,17,23,138,25.0
CWPRS campus,18.446944,73.785,17-05-2024 23:45,2024-05-17 23:45:00,2024,5,17,23,138,24.8
CWPRS campus,18.446944,73.785,17-05-2024 23:50,2024-05-17 23:50:00,2024,5,17,23,138,24.6
CWPRS campus,18.446944,73.785,17-05-2024 23:55,2024-05-17 23:55:00,2024,5,17,23,138,24.6
Pashan AWS,18.5362,73.7928,11-05-2024 00:00,2024-05-11 00:00:00,2024,5,11,0,132,25.1
Pashan AWS,18.5362,73.7928,11-05-2024 00:05,2024-05-11 00:05:00,2024,5,11,0,132,25.0
Pashan AWS,18.5362,73.7928,11-05-2024 00:10,2024-05-11 00:10:00,2024,5,11,0,132,24.9
